transaction_id,date,company_name,stock_symbol,trader_name,transaction_type,quantity,price_per_share,total_value,is_scam_related
f99143e9-3bd8-4073-ad87-6d7c4052a569,9/10/1988,Bates-Williams,eKHN,Olivia Foster,Sell,5725,661.87,3789205.75,TRUE
919d172c-a8e3-4b2f-8ea4-3b5bdfc3ff1b,2/27/1991,"Le, Walker and Gray",wBBQ,Crystal Mercado,Sell,3050,852.08,2598844,TRUE
dfc87239-e426-47d4-91cb-2aa556ccf1b3,6/9/1989,"Stewart, Jones and Thomas",MHQA,Dana Alvarez,Buy,8092,868.62,7028873.04,TRUE
1a4a2633-c8ff-416b-bee5-d269a09edc06,4/30/1990,"Hensley, Wilson and Thomas",DzrM,Kristin Hayes,Buy,4880,711.28,3471046.4,TRUE
d2c9ce5d-7c20-46d1-8940-c035aabe8944,12/7/1988,Johnson and Sons,IPAy,Harshad Mehta,Sell,2468,838.64,2069763.52,TRUE
06fb0f5c-78e8-4b4d-a895-b435b23a623a,3/13/1990,"Fitzgerald, Mcmillan and Hernandez",XMwL,Harshad Mehta,Buy,6755,700.5,4731877.5,FALSE
f439e4de-1c78-4527-8b2f-2bfb11e9980e,2/24/1989,"Hinton, Brown and Wise",pyvq,John Taylor,Buy,8273,683.34,5653271.82,FALSE
d1a25510-5902-4bd5-9e23-be65b9f7316d,2/25/1989,Palmer-White,GbKB,Harshad Mehta,Sell,4595,622.43,2860065.85,FALSE
d58cbc4e-ee35-4703-9ce1-19b62d34f566,10/21/1990,Parsons-Christensen,WXfs,Kelsey Taylor,Sell,9263,755.19,6995324.97,TRUE
45ba66c1-73f2-4b49-9cad-735f7b29daa1,5/14/1990,Burke and Sons,Krgr,Harshad Mehta,Buy,6102,167.02,1019156.04,FALSE
f06cdce8-ad30-46d9-b7bb-5d7e049d17dd,5/6/1991,Dennis-Thornton,vRlp,Harshad Mehta,Sell,6714,882.06,5922150.84,TRUE
e2586728-021e-4cca-abf7-ad0684603451,10/1/1989,"Dougherty, Marquez and Jones",iWMF,Natasha Torres,Buy,9458,873.13,8258063.54,TRUE
23d7b65a-69ef-4581-89a0-c824a05afb1c,10/27/1988,"Greene, Powers and Weiss",Kprq,Patricia Noble,Buy,6019,38.95,234440.05,FALSE
b7eef943-635e-4428-8e8f-f309e582b803,2/16/1991,Alvarez and Sons,cFTi,Dr. Kelly Garrison,Sell,953,827.56,788664.68,FALSE
854e892e-5ad0-4ce3-9395-4d393276df98,10/9/1988,"Nguyen, Wright and Duran",jzbB,Mark Henry,Sell,4246,137.58,584164.68,TRUE
97b8be5a-1a7d-461c-9a03-6a9625971542,10/25/1988,Wolfe PLC,SXBL,Harshad Mehta,Buy,3869,341.77,1322308.13,TRUE
1021c9c8-f464-4bff-aee0-9c43992e2e87,6/28/1989,"Edwards, Carter and Bennett",CoCk,Angel Evans,Sell,674,746.07,502851.18,FALSE
764de0b9-07ab-40fc-a0bc-95d749b64490,10/6/1990,Reese and Sons,Vllz,Harshad Mehta,Buy,1248,169.15,211099.2,FALSE
3ca8758f-5cb7-40d5-b916-fa7a57badb7d,7/27/1989,"Swanson, Nelson and Wheeler",mosm,Eric Mcdowell,Sell,6393,819.79,5240917.47,FALSE
d4080edf-f1fd-4bcc-9c3b-324b42d5356e,1/19/1989,"White, Guerrero and Patel",mXup,Harshad Mehta,Sell,6557,833.81,5467292.17,TRUE
25dbaab7-414d-44e5-9d5c-f02ac7ad0131,1/2/1991,Kelley Ltd,bPtp,Gregory Allen,Buy,7609,512.39,3898775.51,TRUE
f7cc4293-f41f-4d97-bad3-a4a2c3bbc292,1/31/1991,Roberts-Williamson,XdDk,Harshad Mehta,Sell,4877,16.32,79592.64,TRUE
3aae3e82-bea2-43cd-aad5-a43247bcc07b,4/22/1990,Mills LLC,mIbz,Harshad Mehta,Buy,3954,294.17,1163148.18,FALSE
e32c722b-445f-46c0-ad6d-f77d22fbfde9,6/20/1991,"Poole, Arias and Nelson",ejpm,Pamela Williams,Sell,2591,620.76,1608389.16,TRUE
6cd5b57d-dbed-4abc-8439-ab5bec70a33f,5/29/1989,"Kirk, Woods and Landry",nJhL,Thomas Winters,Buy,3224,981.37,3163936.88,TRUE
86f42dd5-423c-4437-8b53-9f185a9d1cfa,3/17/1990,Cooper-Wallace,nHUB,Harshad Mehta,Buy,5791,635.5,3680180.5,TRUE
c971038c-cf7b-43bf-b397-315b0359d2ce,10/15/1989,"Johnson, Richards and Smith",KQhY,Michael Horton,Sell,3151,267.21,841978.71,FALSE
a0759ab8-bbfb-4307-a48e-20357b17a65c,1/20/1990,Golden Ltd,EzzC,Jane Reyes,Buy,104,637.67,66317.68,FALSE
7d55caf6-5889-418f-9c7f-178d6d166720,8/8/1990,Baldwin-Richards,kEYX,Harshad Mehta,Sell,5322,544.59,2898307.98,TRUE
26ce69e7-12c8-4c6b-b235-87286a36e8a3,3/9/1991,Bell-Reed,HNSE,Elizabeth Austin,Buy,5415,782.05,4234800.75,FALSE
d788abfd-a496-4730-b9f8-7ac89f58e092,7/7/1988,Hardin Group,truW,Mr. Scott Johnson,Buy,4969,115.91,575956.79,TRUE
72579ca9-237c-43eb-81bc-e1c4415036be,7/29/1990,Hopkins-Rogers,LBXO,Lisa Scott,Buy,976,763.42,745097.92,FALSE
43d5f644-4c75-4ac0-972b-7de0cad62eee,1/29/1991,"Berry, Lambert and Smith",wFio,Marco Huang,Sell,9283,545.85,5067125.55,FALSE
0f82cdfa-952a-47cd-8ee9-27a88bee23de,12/15/1990,"Day, Moore and Dillon",oCow,Kimberly Anderson,Sell,7127,963.36,6865866.72,FALSE
227d1cc3-4573-4250-87fc-46d5a270b8d1,1/29/1989,"Tapia, Stone and Wheeler",vgFC,Emily Figueroa,Buy,4242,348.45,1478124.9,FALSE
39967eb3-4503-4b3d-8269-928bc8bb2cdc,6/27/1989,"Leblanc, Ford and Patton",PZBd,Harshad Mehta,Sell,7066,636.3,4496095.8,FALSE
83aa89bd-6f0f-422f-91df-9f49e0879ac4,9/27/1989,Tucker and Sons,yDoY,Harshad Mehta,Sell,7179,932.71,6695925.09,TRUE
a0f2c41d-1fe8-42a1-9de7-3feb932ab5a6,9/2/1990,Johnston-Spears,artQ,Kaitlyn Smith,Buy,8087,111.48,901538.76,FALSE
36810889-4d33-492f-bae1-2126cc5bfd0f,6/4/1991,"Finley, Huerta and Guerra",sCXF,Scott Lindsey,Buy,6899,937.86,6470296.14,FALSE
469faa5f-9f6c-489e-ab1a-6f81e784b1a0,1/7/1989,Lynn-Davis,BVfk,Harshad Mehta,Buy,4565,691.01,3154460.65,FALSE
1935e7e7-206a-493a-a9c8-cf77e5df4427,7/21/1988,"Parker, Norton and Moore",vrdd,Sharon James,Sell,735,77.16,56712.6,TRUE
2d935566-c90f-4319-bc56-b285fb12fb05,9/3/1988,Lynch Inc,zrsJ,James Craig,Buy,1793,307.95,552154.35,FALSE
9fa0c3c2-5c01-4405-a3cf-72a454e9d2b5,6/11/1991,Gonzales PLC,dUaV,Harshad Mehta,Buy,9974,711.09,7092411.66,TRUE
dd6c830d-2616-4de2-88cc-e00e82235147,8/21/1988,Olson Ltd,omJD,David Graham,Sell,4852,76.68,372051.36,TRUE
08304869-2c1b-4eb9-9296-5e18ef1d918c,6/9/1989,Williams-Aguirre,mHIq,Dennis Taylor,Buy,8411,586.35,4931789.85,FALSE
ef4f9ecb-f4ab-4fc6-b7a1-f2a8143165eb,11/23/1989,Walters PLC,knPt,Harshad Mehta,Sell,930,352.42,327750.6,TRUE
f4969f37-f62e-47cf-80e4-391e40ac1008,4/7/1991,Rivas-Gardner,ksYb,Suzanne Smith,Buy,5277,624.71,3296594.67,TRUE
f07b51bd-1305-4b17-a58e-105e10f8c822,1/16/1991,"Flores, Ryan and Johnson",vQmM,Gina Williams,Sell,9661,55.28,534060.08,FALSE
84c6bdfd-94e6-4323-ac9c-77fe45d974c2,2/2/1990,Knapp Inc,RECT,Kimberly Simmons,Buy,9032,872.82,7883310.24,TRUE
b108fff2-ff4e-4cfc-b6f9-aeea597bb1b3,2/22/1990,"Perez, Dixon and Mccoy",dToz,Jenny Hopkins,Buy,8408,973.75,8187290,TRUE
6067d4a0-7a03-4944-88c7-31054ee78296,9/4/1989,"Lee, Martinez and Mclean",fjat,Jason Moore,Buy,6049,969.19,5862630.31,FALSE
17da4b89-a19f-410d-a719-2f9951b8b0b8,2/28/1990,Bender Ltd,iSxH,Harshad Mehta,Sell,2938,752.16,2209846.08,TRUE
112eccab-71f2-413d-a1f3-1b867fc54229,7/12/1989,Henry Group,whIg,Brenda Vazquez,Sell,1250,138.79,173487.5,FALSE
a74c8db1-a49e-4517-a2f1-17eef9ef3567,5/20/1990,Martin-Garner,ISut,Harshad Mehta,Buy,7660,760.68,5826808.8,FALSE
8dec6353-91eb-481f-83a3-f0d000431afa,10/7/1989,Hardy Group,cOAj,Harshad Mehta,Buy,2031,34.34,69744.54,TRUE
4b1318ba-b8a3-4e95-8eed-981ccf01b8f3,7/15/1989,Holt-Moss,BnAx,William Brown,Sell,9304,31.9,296797.6,FALSE
b57fb7f2-c998-4f9f-aea3-de478fd70324,7/13/1988,Hawkins-Kim,jCKO,Richard Anderson,Buy,1764,330.37,582772.68,FALSE
c8a738b4-f6c8-4232-9d21-be7941ee90af,9/17/1989,Ballard-Espinoza,dpxF,Harshad Mehta,Buy,1181,493.76,583130.56,TRUE
3dc692fb-e606-425a-b83b-18dcc24baf84,4/3/1990,"Moreno, Flores and Johnson",vxWw,Harshad Mehta,Buy,612,772.7,472892.4,FALSE
6fe5353a-db02-4830-8ea7-02cfcc7debc6,7/28/1989,Estrada-Wong,IXQK,Jessica Archer,Sell,7905,686.46,5426466.3,TRUE
bafe03d9-fcf6-4c78-bd42-0aae8ff5ba23,8/13/1988,"Bradley, Villanueva and Carroll",wuNA,Harshad Mehta,Sell,5337,451.44,2409335.28,TRUE
8eaa7c05-4193-48e5-ae1b-7fa071b0f8f0,6/15/1991,"Bennett, Garcia and Horton",jJLP,Harshad Mehta,Buy,659,280.89,185106.51,FALSE
4805c4f6-cbab-4df9-a2f4-bc985668f336,5/13/1990,"Combs, Lewis and Miller",iSFd,Harshad Mehta,Sell,3772,997.15,3761249.8,FALSE
a09bf617-c21b-45e8-931c-6c0f80ef2b21,2/12/1989,"Curtis, Jenkins and Wolfe",ZWQU,Harshad Mehta,Buy,7504,431.92,3241127.68,TRUE
b61ce492-bf7a-4ce6-b7b5-14be047865ae,10/27/1990,Warner Ltd,THdh,Harshad Mehta,Sell,3443,456.87,1573003.41,TRUE
b2b3d101-8eaf-482a-9f5f-3ac93bfcf114,2/8/1990,Kidd-Hoover,NeRB,Harshad Mehta,Buy,4170,171.99,717198.3,FALSE
580bfec2-c735-4317-b215-1bcaca1e284c,11/10/1988,Perez-Stephens,UQtC,Ariel Bridges,Buy,9762,796.86,7778947.32,FALSE
25171a9e-f963-4eb9-a402-e6d538285abf,3/12/1991,Matthews-Parsons,tnaG,Harshad Mehta,Sell,680,696.75,473790,TRUE
fe26f8f9-e021-49b9-ab2f-31e593546978,2/1/1991,Walker-Blackwell,jyhq,Andrew Gregory,Buy,7104,228.56,1623690.24,FALSE
34286315-5835-4665-8e4c-02ec5e4afa49,4/13/1990,Berry Inc,uQGt,Steven Farrell,Buy,8230,91.56,753538.8,TRUE
2e3377da-d89b-4f54-a954-707708957ba3,11/26/1989,Smith PLC,tnSu,Harshad Mehta,Sell,3247,683.69,2219941.43,FALSE
a13ea038-132b-494a-a9af-2f4c7fcbe21c,4/1/1991,Hooper Inc,mVDA,Richard Thomas,Sell,4349,657.97,2861511.53,TRUE
500b2547-c6bd-47c4-91d4-1442c38db5e2,10/13/1990,Duncan Group,BtlQ,Sarah Clark,Buy,1779,280.53,499062.87,TRUE
1dfcdc1c-6963-4d38-8921-10d105672b8c,4/22/1989,Miller Inc,pzCN,Nicole Brown,Sell,3606,951.35,3430568.1,FALSE
6692a1e6-1e3d-4517-8dfd-6a1538a0bbd9,1/8/1991,Walsh-Lawrence,kaON,Harshad Mehta,Sell,7353,159.55,1173171.15,FALSE
4a2a475b-5791-41a8-9ded-6d634db19931,4/30/1990,Joseph-Stafford,xQbn,Harshad Mehta,Sell,2844,438.01,1245700.44,FALSE
763091ee-c5ac-47ca-a492-f312236d220b,1/31/1989,"Hunt, Adams and Moss",Jkkm,Harshad Mehta,Buy,9535,944.18,9002756.3,FALSE
d48be481-065f-4e6b-aef8-f779448dbdbc,9/30/1988,"Dyer, Harrell and Tate",mGTg,Harshad Mehta,Sell,5288,425.53,2250202.64,FALSE
39ef3aa2-f427-41d9-ad08-a7ebcf34ed6d,12/17/1988,Williamson PLC,WVXf,Sara Lopez,Buy,2241,642.14,1439035.74,FALSE
0da3f168-b965-4d71-8235-169e852163bf,10/30/1990,Bruce PLC,luQP,Harshad Mehta,Sell,6717,403.62,2711115.54,FALSE
6d2a366d-59af-47a4-a5ae-872f7ada3e49,3/23/1990,Newman PLC,kMeA,Harshad Mehta,Buy,2579,281.47,725911.13,TRUE
1cf976a3-f870-4bee-99bd-8dfc13f892ad,1/18/1991,"Benjamin, Griffith and Bates",Hbti,Brian Anthony,Buy,6584,984.14,6479577.76,TRUE
eec215ae-155b-4954-84b2-47de31074bbe,1/13/1990,"Jensen, Ramirez and Dunlap",DyjP,Harshad Mehta,Sell,9927,415.24,4122087.48,TRUE
376ab471-b4d1-4003-ba5b-f1f332e0040c,10/18/1988,Robinson-Quinn,LLEZ,Harshad Mehta,Buy,7521,895.16,6732498.36,TRUE
7118d972-4e47-4341-8582-05ce736631af,12/30/1990,"Horton, Rogers and Vargas",ClEV,Harshad Mehta,Buy,4552,237.66,1081828.32,FALSE
85ad199a-f7a1-49d7-8150-9cae2442adb7,7/1/1991,Bean Inc,hBMa,Tina Villa,Sell,5981,220.97,1321621.57,TRUE
3c94fbbe-b306-4beb-b94e-7c6c79bd959a,3/23/1989,Castro Group,VugQ,Harshad Mehta,Sell,6765,40.82,276147.3,FALSE
713c3835-7e91-430d-b977-b8a4f7eb70d5,10/2/1990,Shields Group,EdzF,Jillian Baker,Buy,2949,655.15,1932037.35,TRUE
987558ee-254f-469a-8a84-8b84e520a957,1/6/1990,Lopez-Cox,WWfM,Tracey Phillips,Sell,7490,374.84,2807551.6,FALSE
af49e6ab-8799-4fd5-9839-b98667396ff9,10/10/1988,Ellison-Gomez,QBfp,Rita Mcknight,Sell,7005,865.71,6064298.55,TRUE
4ca09b49-1f3f-46c5-9b11-3714e73f936f,9/11/1990,Ali Inc,yLNK,Shannon Peters,Buy,2589,478.48,1238784.72,FALSE
bcde523c-151f-4cbd-977e-454fc294a2f1,10/4/1990,Moody-Lopez,ygzB,Roberto Wells,Buy,9923,968.51,9610524.73,FALSE
f9b5e06c-1943-472f-b369-31353c600f44,5/28/1991,Scott PLC,mBan,Harshad Mehta,Buy,9307,193.67,1802486.69,TRUE
cbc33e92-86d8-43ee-b454-b03512b492b3,6/4/1990,"Hoffman, Townsend and Jones",CYIG,Robert Johnston,Sell,9640,869.94,8386221.6,TRUE
28108737-bfe9-4c0d-a162-fca3b71970e1,6/21/1990,Peterson-Marquez,SGJu,Kenneth Johnson,Buy,4711,778.83,3669068.13,FALSE
00992bab-1fa5-4ab4-9369-d84499838d51,1/13/1991,Wright Inc,PAJG,Isabel Reid,Sell,2939,773.21,2272464.19,FALSE
7037372c-6128-40ce-be03-233637b377b6,4/10/1989,Jones Inc,EujC,Harshad Mehta,Buy,8627,846.34,7301375.18,TRUE
9efbaf02-6234-4420-b5dc-3dc4edfc37cf,6/5/1990,Mckay-Sanchez,PKNf,Karen Johnson,Buy,5978,763.41,4563664.98,FALSE
74db28d8-e743-472f-98b6-8b5b6282f01a,7/10/1990,Ball-Haley,MPlB,Tiffany Farmer,Buy,9187,629.96,5787442.52,TRUE
f7c0b0b8-177f-469d-bcca-8abd73a5414d,6/30/1989,Luna LLC,irJx,Harshad Mehta,Buy,6403,139.93,895971.79,FALSE
bc232839-6679-4061-94ee-8117d02a39b2,1/17/1990,"May, Allen and Fisher",vNmk,Sharon Simmons DVM,Sell,951,42.2,40132.2,TRUE
7447f7f5-fc38-4085-8b2d-1ea7acdb846b,8/2/1990,"Thompson, Lopez and Bennett",ojZc,Aaron Butler,Sell,1787,921.64,1646970.68,TRUE
80719a50-8c04-44a1-a5dd-2459e39da275,1/4/1990,Jimenez Inc,NDfG,Harshad Mehta,Sell,6933,620.48,4301787.84,FALSE
ac609375-4aa7-403c-9072-2ed4cf0c8a9f,4/24/1989,Patrick-Ingram,ltVJ,Monica Cox,Sell,2527,798.57,2017986.39,TRUE
7941c55b-8df0-4ed6-9d5d-789bfd81fd12,1/17/1989,"Wood, Turner and Willis",LhPH,Harshad Mehta,Sell,9860,486.71,4798960.6,FALSE
99473198-c13f-4548-8e0c-f7302fa5db2d,3/22/1991,Williams-Turner,ZdiA,Joseph Lewis,Buy,4100,126.14,517174,FALSE
46b67488-9152-44a5-b5c2-c7f546159851,10/30/1990,Brown-Hardy,GQTs,Scott Bautista,Buy,5152,133.93,690007.36,FALSE
0edfdeb8-42d7-4218-b3cb-33f64b19adeb,7/24/1989,"Jackson, Graham and Cunningham",HDhY,Jerry Jefferson,Sell,2838,688.71,1954558.98,TRUE
f8a58924-a745-471d-9d1e-267a6aea96ec,7/25/1988,Allen-Jones,KHsy,Harshad Mehta,Sell,5832,436,2542752,FALSE
e8423eab-f3f3-4748-8651-fe119d647bf3,8/29/1989,Weaver LLC,FBkb,Harshad Mehta,Buy,5487,208.52,1144149.24,TRUE
dd90cb42-7723-4621-8709-f2ef7dc04b2c,9/4/1990,Stuart-Wright,Qjio,Harshad Mehta,Sell,8102,496.68,4024101.36,TRUE
a495431a-3df9-4559-b4d9-8c2d72a6c7b8,12/31/1989,Alvarez PLC,LKOM,Harshad Mehta,Sell,5636,73.57,414640.52,TRUE
c72b9311-bed8-41d3-ab7b-a4040db80347,2/12/1989,Reese Group,rLue,Katherine Decker,Buy,4013,586.15,2352219.95,FALSE
70ee9179-2bff-4c07-b95d-ed06e5bb2404,6/6/1989,"Zimmerman, Stephens and Todd",AESy,Harshad Mehta,Sell,1166,276.3,322165.8,FALSE
efa4b593-5c12-4195-ac68-40da2866a55a,1/30/1989,Castillo Ltd,mnNY,Harshad Mehta,Sell,7823,799.58,6255114.34,TRUE
7dc1494c-2ea3-4044-9e23-de11b43e88f5,2/22/1991,"Chapman, Holt and Pham",ZFlv,Harshad Mehta,Sell,4480,317.26,1421324.8,TRUE
ee023642-240b-4111-a686-be425bf53044,11/21/1988,"Blair, Snyder and Long",WKoD,Kristie Mccoy,Sell,4207,460.67,1938038.69,TRUE
43399eed-1716-47b0-b6ad-a124d5da05d5,10/16/1990,"Becker, Jones and Scott",DlYs,Sheryl Nunez,Sell,5826,21.5,125259,TRUE
13f83e50-7930-4579-8c5f-1bbff8471a08,3/9/1989,Grant-Johnson,obsN,Tyler Dixon,Sell,3473,81.72,283813.56,TRUE
ba62f376-d329-4045-8e6d-dcaec378b7dc,8/25/1988,Lopez PLC,nKud,Theresa Gamble,Buy,9045,398.57,3605065.65,FALSE
a01379c7-b11c-476b-9ecb-b29cd79fabde,12/22/1988,Wise Inc,gGCv,Rachel Kelly,Sell,2182,485.14,1058575.48,FALSE
0f1a53f4-6fb5-4f13-8648-f5d96501d384,12/8/1989,"Walker, Wood and Bryant",jcIA,Harshad Mehta,Sell,9067,604.02,5476649.34,TRUE
0274d5e0-1d14-44b1-b757-8813fb1af049,9/17/1990,Hall-Morales,LLiq,Harshad Mehta,Sell,6848,298.75,2045840,FALSE
39a78b8e-51de-44e8-b1a5-cee303963e8c,9/6/1990,Miller-Burke,RpTe,Kevin Zhang,Sell,9917,698.03,6922363.51,FALSE
725a7da2-20a9-4072-99d5-80dc67ca2c1a,11/9/1988,"Bryant, Davila and Tucker",oKDz,Karen Carter,Buy,517,861.52,445405.84,FALSE
bb729f55-1577-4781-957c-618191240fcc,12/20/1990,Wells-Thompson,EVSZ,Harshad Mehta,Sell,8406,782.05,6573912.3,FALSE
82fb6171-719e-4eea-bcc2-83acc4cc84e7,4/18/1991,Thompson PLC,GMlE,Joseph Day,Buy,8908,49.22,438451.76,TRUE
0a7beac9-a1aa-48f3-98e7-c3c6be5c7322,4/14/1991,Larson LLC,EKJC,Eric Thompson,Sell,4074,485.7,1978741.8,TRUE
88f05afe-773b-4856-8e7d-4005a21b3e4c,2/23/1991,Taylor-Sandoval,ufBA,Harshad Mehta,Buy,3367,113.88,383433.96,FALSE
4f96ce88-9171-47f1-9f16-5f32e06d1967,6/13/1991,Sanford Ltd,oouF,David Lynn,Sell,925,249.62,230898.5,TRUE
23e6cbfc-c1f6-4d1b-b81d-8b88e56b4256,4/3/1990,"Wallace, Lutz and Steele",OkLR,Catherine Deleon,Sell,7768,986.8,7665462.4,FALSE
96cc57d9-e035-42e7-9e23-78701fcd4f72,8/4/1990,Sherman LLC,zjUm,Jordan Brown,Buy,5845,151.07,883004.15,TRUE
cda06f4f-daab-4f42-ac77-301c6d83aeb9,5/23/1990,Pruitt-Whitney,HbvZ,Michelle Brown,Buy,9808,503.9,4942251.2,TRUE
f17f43f2-364d-4892-a245-788637e5a16a,4/1/1991,"Wade, Ellis and Sanders",AyZd,Harshad Mehta,Sell,512,621.97,318448.64,TRUE
d4d6f121-26a5-45ba-971a-e041c342136a,8/10/1988,Davidson-Thornton,ZqLx,Matthew Ellison,Sell,7643,705.44,5391677.92,TRUE
cf830545-ca3d-4919-b7c5-ebf7676f3533,2/11/1991,"White, Long and Johnson",JaKY,Harshad Mehta,Sell,7687,564.05,4335852.35,FALSE
453b6bb9-4dc5-49ae-9dfa-e5330a476336,5/12/1990,Clark-Bowman,ceYs,Samantha Scott,Sell,828,19.67,16286.76,TRUE
915b8c52-b2c6-4890-b8ad-0944c18f3b41,8/2/1988,"Parker, Cameron and Wang",nWec,Philip Reed,Sell,7264,333.2,2420364.8,FALSE
4b785d9f-9668-43cf-91a9-16bac9e53944,6/1/1989,Boyd Inc,DTbx,David Snyder,Buy,8967,522.53,4685526.51,FALSE
075281da-8b24-4dbe-b7c7-e5aac8e31af7,9/28/1988,Rios-Hartman,uAif,Harshad Mehta,Sell,6088,96.99,590475.12,TRUE
8ae9fd68-a551-4ad2-97fa-5f71c80d556f,5/8/1990,Wright Ltd,qaMh,Keith Bennett,Sell,2604,357.12,929940.48,FALSE
27405923-e79e-45ff-b9e5-93f30bd750ea,12/23/1988,Myers-Hopkins,lBbs,David Keller,Sell,3067,42.87,131482.29,FALSE
830a7298-18a3-4c14-b22c-c4456bce490e,11/5/1988,Vasquez-Maxwell,UtSU,Jennifer Marsh,Buy,2886,87.79,253361.94,FALSE
6ad1d3cb-9729-42c3-a1e7-9089eb89ed3a,8/23/1988,Estes-Bennett,dkvS,Harshad Mehta,Sell,1222,402.95,492404.9,FALSE
5fcfe369-be4d-4542-aa42-9f3ddcdf9d02,4/11/1990,May Group,rvVV,Angela Bender,Sell,4179,141.39,590868.81,TRUE
46b76866-b053-44b7-9bf5-55f09a86f44d,12/7/1989,"Lindsey, Shah and Porter",LRMb,Harshad Mehta,Sell,1671,571.87,955594.77,TRUE
9073fde7-717a-4b79-9674-0d21bdcd7636,3/14/1989,Hall Group,PLUu,Harshad Mehta,Buy,5173,692.57,3582664.61,FALSE
b2ad2de9-4097-4665-8b6c-649f2b100df5,12/26/1990,Barber PLC,nNDz,Thomas Jones,Buy,5204,802.58,4176626.32,FALSE
b354eaf4-43b8-42b8-827b-946504b9ea79,3/12/1991,"Williams, Crosby and Adams",VbBL,Harshad Mehta,Sell,2243,208.15,466880.45,FALSE
8c25ac7e-4fc6-438c-b220-eb2ffbb2dd5c,9/20/1990,Howard Inc,lFhH,Harshad Mehta,Sell,9979,175.81,1754407.99,FALSE
5905d82b-c0cd-4e29-a5a6-7c1c730b2dda,1/20/1990,Roberts-Fuller,gAdW,Ryan Arias,Buy,6906,113.52,783969.12,FALSE
aeb6e428-31b6-41ac-9b78-00d85796ddc9,12/6/1989,"Mcdonald, Andrews and Hanson",kMtd,Harshad Mehta,Buy,7457,640.07,4773001.99,FALSE
d1a44eda-9254-4d37-9b4b-ac1e9142a171,3/24/1989,Howard LLC,Nhfo,Mariah Murphy,Buy,3540,709.41,2511311.4,TRUE
c364efe8-61bf-4c65-8a62-64cdfc041ae4,9/5/1988,Shaw-Richardson,wSUF,Harshad Mehta,Sell,3866,41.27,159549.82,TRUE
c5b8fa80-196a-44b8-8379-835148d7df49,9/9/1988,Thomas-Collins,tkmk,Harshad Mehta,Buy,5744,936.85,5381266.4,FALSE
a0395254-53cd-4ba3-94f9-99f5c65a93eb,12/10/1989,Copeland-Morales,Akyc,Joshua Hill MD,Buy,3014,61.45,185210.3,FALSE
a119d94b-1bac-416c-9388-59a20a1bc40e,6/12/1991,Meyer PLC,FRqp,Krystal Porter,Buy,5068,545.88,2766519.84,TRUE
72121490-2a22-4195-9ccd-6b87abc29625,11/8/1989,"Calderon, Harrell and Clayton",CxMU,Laura Lambert,Buy,6017,711.97,4283923.49,FALSE
12ed1930-9e44-4a19-b70b-652e062faf4c,11/27/1990,Davis-Shaw,Osdx,Harshad Mehta,Sell,8887,872.26,7751774.62,TRUE
ae9b9bcf-3f6b-48cf-b771-8b9f1a364c02,4/8/1989,Schmidt Inc,Dcot,Mr. Jeffrey Avila MD,Sell,828,716.95,593634.6,FALSE
e33bf0e6-d35f-480d-b62e-32fbf8f34486,11/29/1989,"Washington, Campbell and Adams",usXU,Shawn Hodges,Sell,1465,803.71,1177435.15,TRUE
3a760d63-0959-43e5-93c1-a6219dae7ee6,11/10/1988,"Dickerson, Butler and Wells",qpfc,Mrs. Jamie Franklin,Buy,4592,346.06,1589107.52,FALSE
2e6049c4-8c55-4c34-9c1f-8f5c3582dc02,2/15/1991,Garcia LLC,EJmC,Hector Long,Buy,798,816.68,651710.64,FALSE
84e1c9c0-9bfb-4f67-a2f3-d68e92cf86c9,5/2/1989,Moore and Sons,VUlO,Valerie Mcdonald,Sell,7286,89.31,650712.66,FALSE
b081afca-c12a-4093-a8be-af45ab57765f,7/30/1988,Gamble LLC,zwGs,Robin Willis,Sell,495,895.87,443455.65,FALSE
bdc9116c-7581-487a-92b6-69b2a8558412,10/27/1988,Zamora-Gonzalez,JZhE,Christopher Ortiz,Sell,7500,552.12,4140900,FALSE
84e00f80-79bf-4324-b0c3-f147c7b78f69,1/29/1990,"Parker, Beck and Moore",EiHV,Harshad Mehta,Sell,8182,819.12,6702039.84,TRUE
7dec3826-a244-43a1-b5b7-f1e22ea1baf1,10/24/1989,Brown PLC,NBSy,Craig Johnson,Buy,4271,457.8,1955263.8,FALSE
2f1ee6d6-fcbd-4387-8a7f-ae8c5aad36df,9/15/1990,"White, Daniels and Rios",lHTr,Harshad Mehta,Buy,4460,647.14,2886244.4,FALSE
1f211260-0858-4691-92a0-4972146b8e5c,8/2/1990,Hoffman-Bishop,oBey,Harshad Mehta,Sell,2602,531.14,1382026.28,TRUE
fe7e370f-9b61-47ad-b147-e70b75b027d3,12/15/1990,"Newton, Martinez and Oconnor",NDUM,Kelly Mcbride,Sell,817,734.27,599898.59,TRUE
a31ab85a-9567-4bf9-aaf3-71e54c291e08,3/20/1989,Wood LLC,HnNQ,Harshad Mehta,Sell,2882,90.81,261714.42,TRUE
b5933de3-dcd3-47e8-89d0-eb6bfe882c4f,4/5/1991,Ortiz-Leblanc,MIGQ,Harshad Mehta,Sell,5046,69.75,351958.5,FALSE
c146b632-be56-4442-8f33-ced44bcea7ec,3/28/1990,"Thompson, Cook and Buchanan",fIfR,Harshad Mehta,Buy,5586,254.63,1422363.18,TRUE
